id,votedKeywords_음식이 맛있어요,votedKeywords_재료가 신선해요,votedKeywords_친절해요,votedKeywords_뷰가 좋아요,votedKeywords_가성비가 좋아요,votedKeywords_매장이 넓어요,votedKeywords_양이 많아요,votedKeywords_단체모임 하기 좋아요,votedKeywords_특별한 메뉴가 있어요,votedKeywords_주차하기 편해요,votedKeywords_매장이 청결해요,votedKeywords_특별한 날 가기 좋아요,votedKeywords_화장실이 깨끗해요,votedKeywords_혼밥하기 좋아요,votedKeywords_인테리어가 멋져요,votedKeywords_직접 잘 구워줘요,votedKeywords_대화하기 좋아요,votedKeywords_디저트가 맛있어요,votedKeywords_커피가 맛있어요,votedKeywords_사진이 잘 나와요,votedKeywords_음료가 맛있어요,votedKeywords_화장실이 잘 되어있어요,votedKeywords_깨끗해요,votedKeywords_대중교통이 편해요,votedKeywords_술이 다양해요,votedKeywords_기본 안주가 좋아요,votedKeywords_음악이 좋아요,votedKeywords_혼술하기 좋아요,votedKeywords_오래 머무르기 좋아요,votedKeywords_반찬이 잘 나와요,votedKeywords_비싼 만큼 가치있어요,votedKeywords_차분한 분위기에요,votedKeywords_코스요리가 알차요,votedKeywords_야외 공간이 멋져요,votedKeywords_집중하기 좋아요,votedKeywords_좌석이 편해요,votedKeywords_고기 질이 좋아요,votedKeywords_아늑해요,votedKeywords_컨셉이 독특해요,votedKeywords_가격이 합리적이에요,votedKeywords_선물하기 좋아요,votedKeywords_맞춤 지도를 잘해줘요,votedKeywords_샐러드바가 잘 되어있어요,votedKeywords_메뉴 구성이 알차요,votedKeywords_세트 구성이 알차요,votedKeywords_비주얼이 좋아요,votedKeywords_학생과 소통을 잘해요,votedKeywords_선생님이 열정적이에요,votedKeywords_시설이 깔끔해요,votedKeywords_상담이 자세해요,votedKeywords_수업이 체계적이에요,votedKeywords_음식이 빨리 나와요,votedKeywords_아이와 가기 좋아요,votedKeywords_룸이 잘 되어있어요,votedKeywords_현지 맛에 가까워요,votedKeywords_반려동물과 가기 좋아요,votedKeywords_신선해요,votedKeywords_맛있어요,votedKeywords_손질이 깔끔해요,votedKeywords_종류가 다양해요,votedKeywords_포장이 깔끔해요,votedKeywords_건강한 맛이에요,votedKeywords_빵이 맛있어요,votedKeywords_관리 효과가 좋아요,votedKeywords_맞춤 케어를 잘해줘요,votedKeywords_환기가 잘 돼요,votedKeywords_산책로가 잘 되어있어요,votedKeywords_볼거리가 많아요,votedKeywords_신기한 식물이 많아요,votedKeywords_편의시설이 잘 되어있어요,votedKeywords_잡내가 적어요,votedKeywords_행사 상품이 다양해요,votedKeywords_과채가 신선해요,votedKeywords_즉석조리 식품이 맛있어요,votedKeywords_상품이 다양해요,votedKeywords_신상품이 많아요,votedKeywords_향신료가 강하지 않아요,votedKeywords_읽을만한 책이 많아요,votedKeywords_라이브공연이 훌륭해요,votedKeywords_포장이 정성스러워요,votedKeywords_추천을 잘해줘요,votedKeywords_설명이 자세해요
1287888676,15.0,2.0,2.0,,,,1.0,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805634848,20.0,5.0,17.0,,4.0,,2.0,,11.0,1.0,10.0,3.0,4.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029312947,62.0,19.0,29.0,,7.0,,5.0,,4.0,2.0,18.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670278901,35.0,15.0,30.0,4.0,26.0,9.0,8.0,6.0,2.0,1.0,14.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971062700,18.0,8.0,8.0,,19.0,,9.0,,4.0,1.0,4.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100491508,31.0,6.0,4.0,,15.0,,10.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012431723,,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128198328,,,3.0,,,,,,,1.0,,,,,2.0,,1.0,,7.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168748664,4.0,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20105196,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288622292,76.0,21.0,34.0,16.0,3.0,21.0,16.0,,36.0,19.0,19.0,6.0,2.0,6.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864812687,127.0,74.0,96.0,48.0,16.0,13.0,28.0,4.0,25.0,15.0,68.0,7.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630111603,38.0,9.0,20.0,,11.0,1.0,5.0,,,1.0,8.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159998687,52.0,33.0,35.0,,15.0,1.0,19.0,,16.0,1.0,20.0,1.0,1.0,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265374669,13.0,,11.0,,,,,,7.0,,5.0,,2.0,,3.0,,4.0,,,,,,,,5.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297266696,22.0,,18.0,,26.0,,,1.0,10.0,,6.0,,2.0,,11.0,,4.0,,,,,,,,37.0,7.0,8.0,21.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906355298,83.0,29.0,64.0,3.0,51.0,19.0,15.0,8.0,3.0,3.0,40.0,1.0,8.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188032912,16.0,1.0,5.0,,2.0,6.0,2.0,2.0,,,5.0,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520373919,,,3.0,2.0,,,,,1.0,2.0,1.0,,,,5.0,,2.0,3.0,9.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156067020,105.0,57.0,62.0,6.0,7.0,1.0,19.0,,33.0,4.0,13.0,5.0,2.0,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013577974,,,,,,,,,,,,,,,,,,1.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356357466,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164194757,14.0,5.0,5.0,,2.0,2.0,3.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314082754,5.0,,1.0,,3.0,,,,,,1.0,,,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222647072,,,4.0,20.0,2.0,,,,,3.0,6.0,,,,1.0,,1.0,20.0,14.0,8.0,9.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558923453,14.0,5.0,4.0,,3.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181346778,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942074167,17.0,,10.0,,3.0,,,1.0,2.0,,2.0,,1.0,,2.0,,2.0,,,,,,,,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159390762,,,3.0,2.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323177218,21.0,,14.0,,13.0,,,1.0,14.0,,7.0,,1.0,,6.0,,3.0,,,,,,,,,13.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982849089,,,7.0,1.0,4.0,,,,3.0,,2.0,,2.0,,1.0,,1.0,7.0,1.0,2.0,7.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554789738,89.0,18.0,79.0,225.0,14.0,46.0,2.0,10.0,47.0,14.0,61.0,25.0,32.0,2.0,72.0,,9.0,7.0,7.0,20.0,14.0,,,,2.0,1.0,1.0,,2.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794921091,61.0,24.0,36.0,24.0,2.0,,1.0,,18.0,19.0,21.0,3.0,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068423893,27.0,4.0,18.0,5.0,6.0,3.0,5.0,1.0,3.0,2.0,10.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365312498,13.0,2.0,9.0,26.0,12.0,7.0,3.0,,4.0,8.0,8.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804181469,7.0,,7.0,,,,,,3.0,1.0,2.0,,1.0,,16.0,,7.0,,,,,,,,4.0,2.0,8.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603943123,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260784813,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105557035,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403510496,26.0,15.0,17.0,,1.0,1.0,2.0,,6.0,,4.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855983789,,,9.0,,5.0,,,,3.0,,4.0,,,,,,1.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091185705,36.0,13.0,16.0,8.0,5.0,2.0,5.0,,8.0,,5.0,2.0,1.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326973012,57.0,18.0,26.0,,22.0,1.0,21.0,,27.0,,9.0,2.0,5.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944886993,20.0,2.0,9.0,,14.0,,6.0,,3.0,1.0,7.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834507213,26.0,5.0,12.0,,8.0,,2.0,,4.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275563744,,,3.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36547005,49.0,7.0,16.0,1.0,43.0,17.0,13.0,10.0,7.0,1.0,10.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12072046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606784832,107.0,49.0,41.0,23.0,10.0,41.0,12.0,4.0,16.0,44.0,28.0,1.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038897834,37.0,20.0,28.0,2.0,3.0,1.0,4.0,,16.0,11.0,15.0,,3.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38729538,91.0,20.0,29.0,3.0,13.0,27.0,30.0,2.0,12.0,15.0,12.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965491071,47.0,17.0,16.0,8.0,2.0,29.0,10.0,2.0,6.0,3.0,18.0,5.0,4.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32848417,59.0,20.0,38.0,,13.0,8.0,18.0,1.0,13.0,2.0,24.0,3.0,2.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244798461,27.0,6.0,5.0,,19.0,,13.0,,1.0,,2.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286371152,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919262461,53.0,19.0,36.0,,5.0,7.0,16.0,,11.0,16.0,20.0,1.0,2.0,8.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766497526,24.0,12.0,11.0,1.0,12.0,3.0,7.0,1.0,2.0,6.0,11.0,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411396788,,,16.0,3.0,,,,,1.0,3.0,7.0,,1.0,,9.0,,3.0,12.0,13.0,2.0,11.0,,,,,,,,,,,,,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247379280,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695355808,,,22.0,18.0,4.0,,,,11.0,5.0,13.0,,5.0,,4.0,,4.0,18.0,12.0,6.0,22.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069020172,,,112.0,64.0,2.0,,,,93.0,8.0,60.0,,19.0,,81.0,,6.0,128.0,57.0,28.0,30.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758377261,8.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036754916,9.0,8.0,5.0,,7.0,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857697003,16.0,3.0,2.0,,3.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369812964,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898822410,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604003081,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113893054,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161510178,26.0,10.0,11.0,,3.0,7.0,10.0,1.0,3.0,6.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675672492,7.0,,5.0,,,2.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025853143,19.0,2.0,12.0,,2.0,,2.0,1.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232766856,362.0,214.0,233.0,43.0,149.0,201.0,164.0,98.0,78.0,185.0,134.0,32.0,47.0,26.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847748196,12.0,9.0,8.0,1.0,6.0,1.0,1.0,,,4.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844746055,115.0,63.0,39.0,73.0,2.0,14.0,9.0,1.0,46.0,3.0,37.0,13.0,8.0,16.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914499332,13.0,4.0,11.0,,2.0,,1.0,,3.0,5.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807953675,6.0,1.0,7.0,,,1.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580259191,,,16.0,2.0,2.0,,,,3.0,4.0,8.0,,1.0,,2.0,,7.0,7.0,20.0,,7.0,,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287897075,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191328311,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713858282,8.0,,8.0,,,,,,3.0,,4.0,,4.0,,4.0,,3.0,,,,,,,,7.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631800448,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302530524,,,5.0,5.0,,,,,3.0,3.0,4.0,,1.0,,7.0,,4.0,3.0,7.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086081832,30.0,19.0,12.0,5.0,2.0,,6.0,,10.0,5.0,16.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425465832,,,9.0,,2.0,,,,3.0,,5.0,,5.0,,7.0,,4.0,6.0,11.0,7.0,3.0,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831933408,21.0,5.0,5.0,,10.0,,4.0,,9.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782353399,74.0,19.0,21.0,1.0,11.0,2.0,6.0,,8.0,,16.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418085309,12.0,1.0,3.0,,5.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974289435,7.0,4.0,3.0,,10.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290000632,35.0,3.0,13.0,,20.0,4.0,16.0,,5.0,1.0,3.0,2.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894605903,10.0,2.0,6.0,,4.0,,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20689500,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397784769,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849597025,,,37.0,80.0,13.0,,,,7.0,21.0,9.0,,3.0,,14.0,,10.0,14.0,47.0,24.0,23.0,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578975417,60.0,25.0,32.0,,6.0,5.0,12.0,,22.0,7.0,17.0,6.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442072193,15.0,9.0,3.0,1.0,12.0,3.0,6.0,1.0,3.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879049530,608.0,247.0,189.0,545.0,133.0,212.0,99.0,31.0,100.0,40.0,106.0,105.0,36.0,8.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118011490,1095.0,174.0,399.0,1057.0,163.0,530.0,479.0,38.0,184.0,120.0,386.0,81.0,134.0,73.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157994597,18.0,12.0,6.0,12.0,3.0,4.0,4.0,1.0,13.0,,6.0,2.0,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928942615,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065712130,106.0,33.0,64.0,36.0,5.0,2.0,6.0,,41.0,5.0,18.0,19.0,4.0,9.0,47.0,,,,,2.0,5.0,,,,,,,,,,,,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1111481112,6.0,3.0,4.0,,,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37681758,,,8.0,10.0,3.0,,,,6.0,,10.0,,1.0,,7.0,,4.0,5.0,27.0,3.0,11.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080391448,112.0,52.0,74.0,11.0,51.0,4.0,60.0,1.0,24.0,1.0,25.0,,7.0,33.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394060084,16.0,10.0,9.0,,13.0,,,1.0,1.0,2.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688549499,,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446596835,,,16.0,10.0,2.0,,,,15.0,10.0,4.0,,2.0,,3.0,,3.0,23.0,5.0,3.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825698372,86.0,32.0,30.0,3.0,9.0,,7.0,,21.0,2.0,25.0,1.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
